id,mouse-CD4-R1.hisat,mouse-CD4-R3.hisat,mouse-CD4-R5.hisat,mouse-CD4-R7.hisat,mouse-CD4-R9.hisat,mouse-CbirDN-R10.hisat,mouse-CbirDN-R2.hisat,mouse-CbirDN-R4.hisat,mouse-CbirDN-R6.hisat,mouse-CbirDN-R8.hisat,mouse-DN-R1.hisat,mouse-DN-R3.hisat,mouse-DN-R5.hisat,mouse-DN-R7.hisat,mouse-DN-R9.hisat,mouse-MAIT-R1.hisat,mouse-MAIT-R3.hisat,mouse-MAIT-R5.hisat,mouse-MAIT-R7.hisat,mouse-MAIT-R9.hisat,mouse-NKT-R1.hisat,mouse-NKT-R3.hisat,mouse-NKT-R5.hisat,mouse-NKT-R7.hisat,mouse-NKT-R9.hisat
ENSMUSG00000036748,0,0,2647,0,0,0,3742,852,1847,0,3180,5764,307,3137,3303,2056,4982,4035,0,3672,1480,1577,4123,4841,2424
ENSMUSG00000036749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036751,3247,10423,2628,6088,7939,4759,7650,5202,10793,7959,6028,5481,6973,8877,4027,4144,9394,4333,6207,5932,3108,6988,3817,9042,6427
ENSMUSG00000036752,7269,2309,10146,11538,3464,3124,11440,3521,8470,2833,2871,4018,2292,12399,6435,7339,4624,8547,15692,10152,5027,2462,11387,6186,12566
ENSMUSG00000036760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036764,0,780,0,0,827,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,15
ENSMUSG00000036766,0,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036768,738,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036769,587,407,0,763,109,206,0,1,507,0,0,0,436,95,115,0,45,0,0,0,17,32,224,411,1262
ENSMUSG00000036770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036775,0,0,0,27,3538,0,25,26,0,57,0,1902,1037,206,22,9,2,55,0,0,0,0,0,0,0
ENSMUSG00000036777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036779,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036781,449,343,0,26,0,288,468,214,128,655,109,370,896,602,731,0,342,0,0,365,71,412,0,0,450
ENSMUSG00000036782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036792,0,187,0,0,0,9,0,151,0,0,0,950,20,0,0,84,0,0,0,0,0,0,8,0,0
ENSMUSG00000036800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036805,0,0,0,0,4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036810,514,0,819,0,711,439,0,209,252,0,175,404,0,0,3,0,277,0,0,0,0,215,0,0,0
ENSMUSG00000036813,0,0,0,0,0,0,0,0,0,0,0,0,0,2713,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036817,0,4904,0,5975,0,2748,0,0,3537,6825,0,0,0,7360,3937,0,0,0,0,0,0,0,2765,8644,0
ENSMUSG00000036819,0,0,0,0,0,0,0,0,3218,0,0,0,0,136,0,753,0,5823,0,0,0,0,0,0,0
ENSMUSG00000036820,0,0,0,4,0,943,0,5115,2151,731,0,0,0,2046,0,0,0,0,0,0,941,1128,0,0,4003
ENSMUSG00000036822,793,1601,0,0,1711,902,133,649,2134,190,0,305,0,0,768,0,0,0,0,5136,1323,216,0,2582,1532
ENSMUSG00000036825,0,0,0,0,0,289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036833,5450,0,0,0,0,582,0,1725,6318,4065,2210,0,0,0,0,0,5077,5539,0,0,0,0,0,0,7873
ENSMUSG00000036834,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036835,1502,1438,461,1821,2057,1623,2511,1444,2806,2716,2188,1091,2813,1079,2076,2114,2053,1808,1162,3263,1779,2916,2531,2138,1032
ENSMUSG00000036840,0,419,0,0,0,0,0,0,0,0,212,0,138,0,0,403,0,0,0,0,10,0,26,0,0
ENSMUSG00000036845,0,1471,5599,2612,0,0,1084,1309,0,1417,1098,2949,0,1098,1069,686,0,0,5569,3483,2398,2038,0,0,0
ENSMUSG00000036850,0,1564,750,0,1005,701,425,205,372,0,445,0,281,525,273,100,327,0,0,1060,499,497,0,2817,0
ENSMUSG00000036853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036854,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036860,2003,1137,0,0,0,1392,638,0,1059,0,2221,426,0,717,0,638,0,0,0,0,0,0,0,0,0
ENSMUSG00000036862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036864,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036873,0,699,0,0,0,479,348,0,1302,0,639,637,475,343,55,1671,10,0,0,0,0,0,0,0,0
ENSMUSG00000036875,0,2331,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036879,0,0,777,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
ENSMUSG00000036880,6666,0,3556,7027,0,313,1,8460,8442,3681,1815,7181,1357,3285,130,1729,2,0,0,6458,5548,0,7453,11829,0
ENSMUSG00000036882,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036885,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036887,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036890,0,940,46,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000036892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036893,716,8060,1063,46,0,0,0,3220,5329,3038,219,3213,54,567,3,1196,1798,0,0,0,0,3771,34,0,2643
ENSMUSG00000036894,0,0,320,0,0,40,3,0,61,0,0,7,0,62,0,0,0,71,0,0,0,0,0,0,0
ENSMUSG00000036896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036898,0,0,2191,0,1323,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0
ENSMUSG00000036899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036902,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036905,0,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036908,5104,4761,0,0,0,5721,2291,3732,3038,0,1850,4608,2385,6180,6089,0,0,0,0,0,2155,0,6794,0,4839
ENSMUSG00000036912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036916,0,478,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036918,4219,0,4171,0,390,359,583,627,1249,6475,333,482,427,0,1399,452,912,6678,6,1944,684,3089,1302,9,185
ENSMUSG00000036921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036931,9798,14894,14432,33360,4966,14480,13913,15624,33667,21962,15426,6215,10019,2736,5535,5447,14720,35274,17180,4141,17967,2802,21743,22160,21153
ENSMUSG00000036932,256,230,0,107,0,0,0,0,0,0,0,1135,244,916,0,0,1393,0,0,0,0,497,0,0,180
ENSMUSG00000036934,0,168,261,0,0,159,0,316,302,51,105,97,167,469,165,0,241,264,0,583,0,186,0,0,0
ENSMUSG00000036938,0,0,0,0,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036940,0,1442,0,0,76,0,0,0,294,0,0,395,1017,0,0,375,0,2040,5062,0,0,92,0,0,0
ENSMUSG00000036941,0,0,0,0,0,0,0,0,0,732,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036943,21,2273,2209,1063,1406,2127,1847,1493,1602,2995,569,353,935,770,1363,24,2220,85,3148,1994,2432,1437,1111,87,658
ENSMUSG00000036944,224,3412,1184,0,1815,0,716,0,0,544,0,343,185,325,481,500,0,0,0,0,0,0,0,0,0
ENSMUSG00000036948,0,0,3,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036955,0,0,1,0,0,0,0,55,0,2,297,0,0,0,17,0,0,3717,0,0,0,1,0,0,0
ENSMUSG00000036957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036959,1391,0,0,0,0,0,0,0,1562,0,0,0,129,0,0,423,0,0,1947,0,0,1558,78,3039,0
ENSMUSG00000036960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036966,3694,2,0,0,0,0,0,1795,3522,0,0,319,1156,2381,0,0,0,0,0,0,0,0,1977,0,3248
ENSMUSG00000036968,0,405,0,3621,0,1665,0,0,3717,1267,0,0,2077,0,1223,3997,0,0,6147,0,877,0,0,0,0
ENSMUSG00000036972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036975,0,0,0,0,6825,0,1448,0,0,0,0,0,1930,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036977,0,0,0,0,231,0,0,0,0,67,0,0,0,105,0,37,0,0,0,0,0,0,0,7,0
ENSMUSG00000036980,0,1413,0,3856,0,1976,870,1583,1959,3411,1598,0,0,1289,0,911,0,0,0,0,3306,0,0,4907,0
ENSMUSG00000036983,0,0,0,0,0,0,0,0,130,0,0,0,238,0,0,0,0,0,4,0,0,0,0,0,0
ENSMUSG00000036985,0,617,0,0,0,0,3,0,0,0,0,0,0,2,245,0,0,0,0,0,122,0,0,0,0
ENSMUSG00000036986,0,593,0,2,0,161,0,0,3193,6,0,0,0,2503,702,0,4689,0,0,0,276,0,47,1,6319
ENSMUSG00000036989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036990,199,0,0,891,0,0,0,0,0,0,942,429,0,2,318,0,0,0,0,0,8,0,3,247,45
ENSMUSG00000036992,0,1486,2948,0,0,0,685,0,861,0,1650,0,552,0,0,0,833,0,0,0,777,0,1064,0,0
ENSMUSG00000036995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037001,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1184,1525,472,1081,0,0,0,0,0,0
ENSMUSG00000037003,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037007,0,1813,0,0,3048,0,0,1500,0,0,385,0,0,0,0,0,74,0,0,0,1,0,0,0,0
ENSMUSG00000037010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037012,0,2813,2752,4746,0,2523,2274,3252,4406,3682,5686,0,2684,3036,1765,5394,0,1692,0,4689,0,3056,2210,4937,0
ENSMUSG00000037013,7663,3225,6310,1575,0,1193,0,3647,1331,1731,1574,0,0,766,3635,1447,14,0,0,1049,1455,2865,1291,0,2591
ENSMUSG00000037014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037017,0,391,1366,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037020,0,0,0,0,0,0,2426,0,0,197,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037022,0,0,0,0,0,0,0,783,442,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0
ENSMUSG00000037025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037029,0,0,206,0,0,1409,0,1306,1410,0,0,231,0,0,0,573,0,0,0,0,0,1430,0,0,0
ENSMUSG00000037031,0,0,3569,0,0,0,0,0,0,0,0,0,0,3893,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037032,0,0,0,0,0,0,0,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037033,0,0,0,0,0,0,24,0,7,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,8943
ENSMUSG00000037034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037049,0,0,0,0,0,1023,0,0,0,1307,456,0,0,1553,0,0,0,0,1,0,0,3411,9102,3894,0
ENSMUSG00000037053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037058,2221,1876,2495,1833,2646,462,2034,1770,1159,557,1354,697,1367,1481,1469,221,1971,1060,1659,3150,803,1155,1125,0,1269
ENSMUSG00000037060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,0
ENSMUSG00000037062,1392,9,641,1095,841,594,977,322,19,1069,1,306,364,266,549,367,79,46,0,3749,583,772,1987,0,0
ENSMUSG00000037064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037070,44,0,672,0,1,387,0,590,428,47,349,0,0,211,235,0,352,0,0,0,292,0,673,810,14
ENSMUSG00000037071,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ENSMUSG00000037072,1379,633,2366,1050,4254,6290,4966,3011,2944,2447,1044,3737,1804,4118,2446,2018,1995,890,4024,1327,5503,2647,2143,5035,2518
ENSMUSG00000037075,0,0,0,0,223,383,0,0,0,0,174,7,0,0,0,241,0,4,1940,0,0,0,0,0,0
ENSMUSG00000037085,0,0,0,0,0,0,0,0,0,0,0,1296,0,0,1911,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037089,3508,0,0,0,0,2347,0,0,4439,0,2372,2239,0,3523,0,2563,1,280,0,0,10508,0,10787,4902,310
ENSMUSG00000037095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037096,50,12,77,28,8,27,27,66,23,45,26,18,36,23,25,32,56,31,22,9,21,23,83,0,37
ENSMUSG00000037098,0,0,0,0,0,0,0,0,0,2350,0,0,0,0,0,0,711,0,0,2,0,0,0,0,0
ENSMUSG00000037101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037103,0,3393,3633,0,0,0,0,0,0,2663,0,0,1137,4554,0,2758,0,0,0,0,1724,2,3466,0,0
ENSMUSG00000037104,0,2203,2644,0,3579,0,0,0,0,0,0,0,0,0,0,0,1936,0,0,5085,386,1494,0,0,0
ENSMUSG00000037106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037108,26,0,0,0,0,0,0,781,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037110,0,298,0,0,0,0,0,0,0,0,0,0,0,287,0,492,0,0,0,0,894,0,0,0,0
ENSMUSG00000037111,0,10,0,0,0,307,39,13,0,0,1542,741,0,0,0,0,1,0,0,4,0,0,0,0,0
ENSMUSG00000037112,553,740,0,0,0,97,21,92,0,434,1610,0,0,85,627,0,0,0,0,0,0,0,1975,146,0
ENSMUSG00000037119,0,0,308,8,0,1630,0,0,0,298,0,0,0,60,0,0,0,299,0,0,0,0,385,0,0
ENSMUSG00000037124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037126,0,0,22,0,0,865,214,5,0,516,484,139,318,1,0,2343,0,586,0,0,0,360,175,0,0
ENSMUSG00000037129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037134,0,0,0,3,0,0,0,0,0,0,0,0,0,606,0,0,0,644,0,0,0,0,0,0,0
ENSMUSG00000037138,0,9,0,43,0,0,0,0,0,0,0,0,0,327,38,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037145,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037148,0,0,217,1239,0,0,140,0,0,0,424,415,261,0,25,0,0,0,0,0,3,0,20,0,419
ENSMUSG00000037149,1044,0,0,0,2563,621,842,232,1229,3529,1110,415,849,0,1939,741,1929,0,0,0,1318,518,1124,0,2875
ENSMUSG00000037151,0,0,0,0,0,0,0,0,2505,2996,0,0,0,2293,0,0,6220,0,0,0,0,3943,0,0,0
ENSMUSG00000037152,169,159,0,0,673,234,322,75,0,200,283,44,239,252,244,150,202,295,1223,0,117,104,493,361,141
ENSMUSG00000037157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,0,1798,0,0,0,11,0,1344,0,0
ENSMUSG00000037171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037172,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037174,1848,769,3197,0,3291,0,0,2202,275,0,0,0,288,1433,0,0,646,0,5947,0,0,407,2008,0,1645
ENSMUSG00000037185,0,0,0,0,0,0,714,1111,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037190,0,2913,0,0,0,0,0,0,0,1825,1686,1768,1501,2601,0,1862,6853,0,0,5607,0,3809,0,0,0
ENSMUSG00000037196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037197,3090,2463,3386,0,2115,3213,1347,1044,2238,5421,737,1944,1512,777,970,2697,2919,2671,0,0,288,151,2415,0,0
ENSMUSG00000037202,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,1964,1547,0,0,0,0,0,0,0,5711
ENSMUSG00000037204,4087,0,91,3515,886,2056,2728,4822,446,0,3431,2348,0,3526,2316,4488,1218,1154,5615,0,2865,5,4658,0,3412
ENSMUSG00000037206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5573,0,0,0
ENSMUSG00000037210,0,1311,0,0,0,0,392,0,1564,0,0,0,0,0,0,0,0,0,0,0,7,1457,0,0,25
ENSMUSG00000037211,0,0,4730,0,2739,6330,987,1235,3577,2782,2233,34,0,0,0,938,0,429,0,0,5318,0,0,1464,4303
ENSMUSG00000037214,0,721,647,950,0,0,0,896,0,0,665,0,354,0,0,0,0,0,0,0,552,947,40,0,0
ENSMUSG00000037216,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
ENSMUSG00000037221,1047,168,60,0,0,0,908,1565,0,287,861,364,527,2646,0,1303,1177,907,0,0,1017,0,3620,2291,2356
ENSMUSG00000037224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000037225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
ENSMUSG00000037234,0,575,0,0,0,592,0,0,0,0,0,0,173,0,0,0,0,1564,0,0,0,0,301,0,322
ENSMUSG00000037235,1502,0,319,0,84,0,23,0,2142,0,0,5614,2587,1,36,0,2,4729,0,0,90,1434,121,0,1214
ENSMUSG00000037236,494,1423,38,85,13,271,325,226,977,90,828,275,206,129,242,155,55,323,67,496,12,91,555,309,268
ENSMUSG00000037239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037242,209,5842,0,0,3008,1452,1135,2716,1519,1454,3170,2494,681,605,0,927,1450,4067,0,0,874,0,1022,0,409
ENSMUSG00000037243,772,0,0,6409,5132,0,1006,0,3253,222,4700,3379,0,0,0,2618,0,0,0,2904,0,4600,472,0,2542
ENSMUSG00000037246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037251,0,0,0,0,0,0,0,0,1747,0,0,0,0,1400,0,0,0,0,0,0,0,0,1612,0,0
ENSMUSG00000037253,0,0,0,37,0,123,0,0,0,0,0,6,0,0,92,0,0,0,0,0,711,0,0,0,0
ENSMUSG00000037254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037257,529,0,1189,1,10013,6301,0,5199,1870,2110,0,2011,3425,3711,1906,9348,3429,27,0,8305,3437,7633,3902,457,3494
ENSMUSG00000037259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037260,0,0,0,1868,0,1064,1225,2798,1722,1534,943,2246,1028,1244,0,895,945,1442,0,0,1394,0,0,0,181
ENSMUSG00000037262,342,659,0,0,0,173,0,1102,434,1292,759,0,698,1070,672,142,0,0,0,0,215,0,0,91,0
ENSMUSG00000037263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
